gene,pval,qval,log2fc,mean,zero_mean,zero_variance
RWDD3,0.09520588013583031,0.25772001979696096,0.11039994703173492,-0.06916242793894015,False,False
CAMK2D,0.8276278925374354,0.9175496757416185,0.08746132673350956,0.03296194320900559,False,False
5730508B09RIK,0.5788227289544957,0.7595846443090559,-0.04582771177637571,-0.10277866645494761,False,False
ELOVL6,0.22604424469365203,0.451925044524908,0.055730247085826974,-0.07857341209292915,False,False
CASP6,0.448596454453159,0.6726514081144168,0.08861619720405334,0.053308343294740726,False,False
CCDC109B,0.021678785222292402,0.08699831805462771,0.235091593231133,0.12500767349547137,False,False
LEF1,0.019802846561764693,0.08184584565512612,-0.05934595659298827,0.12102007562014289,False,False
CENPE,9.838383375741148e-28,7.772322866835507e-26,1.268901455708232,-0.08683348112803807,False,False
MANBA,0.44016539136492683,0.6666002636908848,-0.18523326917684732,-0.01956665884761032,False,False
PPP3CA,0.5057596538383383,0.7170090869097846,-0.045044857498563885,-0.1208786095915632,False,False
DNAJB14,0.5334444789204713,0.7321063935174683,-0.009021556867635446,-0.024261029958515395,False,False
GBP5,0.9788335861620501,0.9863811289281392,-0.10644648509611042,-0.011345568143156173,False,False
GBP7,1.5463939520290844e-12,3.99605539940226e-11,-0.7638720581859766,0.056287906676237426,False,False
GBP3,0.009299931690387776,0.0461657291273289,-0.31252583050307503,-0.037988429676882825,False,False
GBP2,6.368757311880324e-12,1.544702979592026e-10,-0.93299278875144,0.13604179921700146,False,False
BCL10,0.5255070213219618,0.7301642783694595,0.10735430626760543,0.051360501785947296,False,False
SPATA1,0.6767499517880716,0.8297488317177694,-0.1102532673283803,-0.007616551087333515,False,False
PRKACB,0.02278415162430913,0.09064486221757519,-0.27218711701163667,0.0055248334940978805,False,False
GM42649,0.9045869011873168,0.9513818112525412,-0.007050907098868553,-0.022778068662590953,False,False
IFI44,0.0010126235175432353,0.007527014861558814,-0.3797996283572234,0.02411582345030311,False,False
DNAJB4,0.24056743442894835,0.4678507439896741,-0.2095445432223317,-0.04145693170160851,False,False
ST6GALNAC3,0.1142506127852182,0.2911547874203948,0.11702829275743355,0.07974041293148584,False,False
WLS,0.2209083607328446,0.445847895931617,0.09942209019776395,-0.000611643782396358,False,False
LYN,0.08135116599791056,0.23040510423179833,-0.2537862632391976,-0.0049862587711814385,False,False
TOX,2.7707657771430337e-18,1.0352928883514173e-16,1.0009377811473275,0.027474106699437867,False,False
CHD7,0.8930552906406657,0.9466303646428101,-0.016517756609105927,-0.0650204097178834,False,False
TRP53INP1,0.6793965731938885,0.831208639327921,-0.1689866432168266,0.10104234985032665,False,False
GEM,0.565444305765298,0.7487030307648175,-0.031319610063806576,-0.03856280011697325,False,False
MMP16,0.002012298505531767,0.0133933927189356,0.2627415611033593,0.00022072411036189177,False,False
CPNE3,0.44312535258251284,0.6682428679937665,-0.16021597922535416,0.0510626663203363,False,False
WWP1,0.09140714247934388,0.2514833322939163,0.09015246716686133,-0.039570360474613306,False,False
GGH,0.10973128271225077,0.2838231961640537,0.20695838098227143,-0.1060736593377741,False,False
PNISR,0.34580637424948735,0.5823109773445996,0.16448368596277976,-0.015737490825428403,False,False
BACH2,0.9196152026679809,0.9603375561090098,-0.12131623945115484,0.06636997973533286,False,False
PNRC1,0.0002901862599201186,0.002568368316197366,-0.19571470883801848,0.20438152279196575,False,False
ZFP292,0.057170884655862245,0.18359755641516737,0.23769336289675908,-0.020875696496286143,False,False
ACO1,0.3522259235046783,0.5881066899096833,0.01760986055003659,0.013169398043388512,False,False
DDX58,0.0001217220654527831,0.0011686163575588377,-0.5292435443656652,0.15920598459143176,False,False
TOPORSOS,0.4036698364778766,0.6323779591282315,0.015512710151680572,-0.010755292235568438,False,False
B4GALT1,0.13581573175161196,0.3235033969727794,0.12236051810719382,0.0690004950292335,False,False
CHMP5,0.022778072308602737,0.09064486221757519,-0.05531439639507685,0.01105673830568497,False,False
AQP3,0.496193386239269,0.7083488406971197,-0.1391181266925665,0.048973306383460806,False,False
UBAP1,0.25419352768378967,0.4820611138859248,-0.2041749546416715,-0.013245474185621685,False,False
FAM219A,0.2601330867056425,0.484681930418532,-0.17614184704452776,0.028483349992336933,False,False
CNTFR,0.46659299704042445,0.6793731631473269,-0.05168017523969476,-0.011016995454817465,False,False
FAM214B,0.2576763207856878,0.48266488306131766,-0.21795291475891826,0.056637844099609494,False,False
CD72,0.1114210527927239,0.28685215174290646,0.11761598434772097,-0.0024851955965936763,False,False
SIT1,0.5940746380629103,0.7723402100433077,-0.03830808645270108,-0.013131176578352534,False,False
FAM221B,0.5421679656554179,0.7321063935174683,0.022402765101871842,-0.013792940979998993,False,False
RECK,0.10593744631388792,0.27795756756107826,0.11866391158882571,0.04819740054594502,False,False
ZBTB5,0.020508663915560464,0.08399168276647617,0.24424641246812684,0.04603872406813833,False,False
1700055D18RIK,0.23750612744105293,0.4670728608638061,-0.09923702477290543,-0.02407973673215605,False,False
ALDH1B1,0.05222588471293565,0.17105961571373057,0.11318460143595116,-0.006260934646035717,False,False
CCDC180,0.014584987831671156,0.06473287103339917,-0.22383234590806128,-0.01373154434222209,False,False
XPA,0.10588909169315885,0.27795756756107826,-0.11044415597830788,0.04395249539674501,False,False
TRMO,0.03519131989116736,0.12604145012833906,0.12547463819769206,-0.03231661713717481,False,False
TRIM14,0.5821817279511179,0.7621839383450951,-0.03438795522507886,0.03722847363113854,False,False
TBC1D2,0.15315414876122646,0.3482779661617384,0.07066382447132948,0.03918617052509437,False,False
ZFP189,0.4028212618791216,0.6314063430248137,0.04210248358278353,0.020109904346445315,False,False
TMEM245,2.009823608763228e-05,0.00022682295013185,0.335679048620059,-0.17972872197711853,False,False
SUSD1,0.024352281649156968,0.09575129570344619,-0.37222496959298357,0.06805269138261404,False,False
HSDL2,0.029419453873527172,0.10948154772584474,0.2619304694240589,-0.028334027960498293,False,False
WDR31,0.3574476431991813,0.5921765928374694,-0.1797759318230422,-0.04221382231547192,False,False
BSPRY,0.06198470459329228,0.1908549089091906,-0.24616528202283944,-0.25249405293273525,False,False
RGS3,0.6192269246145106,0.7892091031075434,-0.14110211788111265,-0.04412986612164856,False,False
TNFSF8,0.040381540155763014,0.13974337738508727,0.20908708549441016,0.10150171657591932,False,False
KDM4C,0.010481470383823388,0.05031469724179109,0.2068936725098843,-0.010143263629636346,False,False
CNTLN,0.46095274485319204,0.6793731631473269,0.06781126715134776,0.026388597582321503,False,False
PLIN2,0.0014532504286525175,0.010303172910831309,0.2343857079076546,-0.06476963201142144,False,False
DENND4C,0.3788119979558141,0.6050394826132982,-0.0007087872787840184,0.00051525511060751,False,False
KLHL9,0.010362490336137755,0.050003989143841,0.22597959229974615,-0.02142975460502166,False,False
CDKN2A,0.09521029055628032,0.25772001979696096,0.17963026789221923,-0.0016967076939201943,False,False
NFIA,0.7233301558182291,0.8661798204327636,0.019900547862420584,0.01942275005553845,False,False
PDE4B,0.861367989321413,0.9318248649018751,-0.1260442118187954,0.017833712519933737,False,False
WDR78,0.5453286510519048,0.7321063935174683,-0.08109322712013269,-0.028880764140338806,False,False
ACOT11,0.007254529379836708,0.03742308532695615,0.2514095812423461,0.02567301570069773,False,False
GM12802,0.7950070835598572,0.8992787702426663,-0.04648687147942194,0.014939204673282802,False,False
TMEM59,0.00010555414551995123,0.001031297570186096,-0.17250728393926565,0.07616806793145825,False,False
ZYG11B,0.025801600363777804,0.0995281743890559,0.14570627617627657,-0.02696596175096877,False,False
GPX7,0.5285578574246899,0.7321063935174683,-0.11405563444353506,0.011045903040806116,False,False
ZCCHC11,0.14461972316315844,0.3370608499310298,0.16503496022674696,0.024109848147538478,False,False
GM17354,0.6476516435120849,0.8099307075128517,-0.025094415856790647,-0.0041797735954932184,False,False
CDKN2C,7.306848431064873e-36,1.4431025651353124e-33,1.4366943942177093,0.05423410364679479,False,False
SPATA6,0.41609424405167506,0.6398724408440052,-0.20177115313056201,0.09040176692391247,False,False
FOXD2,0.36461014710310014,0.5944263306250424,0.07684378791297572,-0.01823384407645749,False,False
PDZK1IP1,0.0009579221883207535,0.007256588632073653,0.29404137166448524,-0.040154576385406836,False,False
FAAH,0.04794955838381963,0.15916029883704835,0.215198558860772,0.042461838725163126,False,False
GPBP1L1,0.15294570806275756,0.3482779661617384,0.11450277589963376,0.06537547588620843,False,False
HECTD3,0.497306485539726,0.7094331689097866,-0.004575318954397372,0.040526271468937475,False,False
TCTEX1D4,0.5452101317005361,0.7321063935174683,0.0521576346842731,-0.009090813991525924,False,False
GM12840,0.08671181380548401,0.24096298007252592,0.12561712985477527,0.04445282916922211,False,False
9530034E10RIK,0.8789032476911581,0.9415604338884356,-0.08076187583890809,0.014664434535761588,False,False
KDM4A,0.02220356893546768,0.08871801749504064,0.18517512829194,0.009756795789538218,False,False
AA415398,0.8640864208348672,0.9318248649018751,-0.01413526347971546,-0.018261891244825516,False,False
RIMS3,0.007487248240203585,0.03826661993375769,0.2627154304893438,0.02012195665541245,False,False
RLF,0.2832197769679543,0.5128373826564464,0.006416197064172598,-0.007377074356813052,False,False
PPT1,0.13368028856355044,0.32002250898546925,0.16161759777337997,-0.06934493981857172,False,False
CAP1,0.044486709356975844,0.15114491959115797,-0.11727366631732314,-0.013074553965914434,False,False
TRIT1,0.25679373671274797,0.48266488306131766,0.058720643797824615,-0.06493639478619759,False,False
ZC3H12A,0.10722364179404231,0.2791081275875852,0.08030939351533142,-0.030866505117083567,False,False
EVA1B,8.28032177577833e-06,0.00010130570668153577,-0.4915544708358291,0.1085885914904491,False,False
CLSPN,4.564336910394911e-60,1.2620391557241928e-56,1.9099524692436671,-0.19933395882028404,False,False
AU040320,0.10802308529853645,0.28055275946299374,0.069965824821116,0.011787690511746163,False,False
GM12942,0.4328396859324578,0.6579448771870511,0.017841437204845052,0.0455332624080228,False,False
ZSCAN20,0.8821814383199338,0.9436099330578789,-0.07552761845797086,0.020882242329748748,False,False
TRIM62,0.7996452245569856,0.8992787702426663,-0.02865158072289944,0.011743390548885204,False,False
CCDC28B,1.4131568755671372e-05,0.00016417557819088798,0.5340795890187706,0.09243601114186555,False,False
ADGRB2,0.12348310577489043,0.30322450041525045,-0.08917246433935341,-0.015820646286534693,False,False
SDC3,0.3234183145562245,0.5564727067504422,0.07743568031387191,0.011093057217875445,False,False
EPB41,0.04348883458791705,0.14857280677582918,0.13594952303572075,-0.028808132736156424,False,False
SNHG12,0.04650475157964785,0.15548444754259527,0.09947145459301941,-0.1994576318773707,False,False
SESN2,0.2569703007912929,0.48266488306131766,0.05524426173569355,-0.010805637372655035,False,False
XKR8,0.28269919356266826,0.5125660788201821,0.04961098310692324,-0.013751242813456452,False,False
SMPDL3B,0.11440993382398551,0.29129232690913437,0.10531138246933153,0.04252151511419622,False,False
THEMIS2,0.8755125972819122,0.9392850413841143,-0.04594692262571283,0.003291287636266479,False,False
FGR,0.7494738871645024,0.8740174179712564,-0.1379949301694201,0.02943726178159107,False,False
AHDC1,0.8388989732815333,0.9215556857860308,-0.11971129197884528,-0.002129869574861689,False,False
SYTL1,0.12036094436897492,0.30172891471331725,-0.2334005146974882,-0.000427080881578841,False,False
SFN,0.0007660602163637283,0.005949877804060979,0.2772099267618923,-0.10264882956187434,False,False
ZDHHC18,0.16120652958036186,0.3612123616610215,0.17056456254066152,0.01274637217239153,False,False
PIGV,0.7028870134301914,0.8497956240203233,-0.12617248131682093,-0.006365572313258079,False,False
UBXN11,0.8223063454508923,0.9157897638825793,-0.14314486868902487,-0.017993580052202092,False,False
PAQR7,0.5156423958665631,0.7249340035705537,-0.1877605478491076,0.0575682059494954,False,False
SEPN1,0.19869919490044285,0.41370728456304556,-0.18046011105492146,0.006514424240706508,False,False
LDLRAP1,0.9767638281452178,0.985316302379251,-0.08806397434827745,0.04941241997497159,False,False
RUNX3,0.0008458355875304131,0.006496487220893311,0.5593543851167982,-0.09439215166743126,False,False
NIPAL3,0.5667724173743451,0.7494623309612933,-0.06836384539314828,0.03825651508469119,False,False
PNRC2,0.21111892728168735,0.43017231682672474,-0.0657816871241784,0.06532625143538044,False,False
HMGCL,0.029839944369564036,0.11059979380944311,0.2785962090425455,-0.06843523300251544,False,False
GM24362,0.5159747265919891,0.7249340035705537,-0.06797540141424688,-0.02866895292864643,False,False
C1QB,0.5370553922804195,0.7321063935174683,-0.07751653097037986,-0.0006699951315814762,False,False
C1QC,0.462681856583122,0.6793731631473269,0.059625197298953235,0.015248403445661654,False,False
C1QA,0.8640864208348672,0.9318248649018751,-0.014121260665718356,-0.008305903733413241,False,False
2810405F17RIK,0.04627089802017961,0.1550776157888444,0.1921629177579419,0.016991145494911406,False,False
HP1BP3,0.04006760128153791,0.13883072373866207,0.5721953515053974,0.11286426152190411,False,False
PINK1,0.15059507087697463,0.34670721979586583,-0.25870211321676123,0.10907883941079326,False,False
CAMK2N1,0.5304861387317445,0.7321063935174683,-0.12699561984336846,-0.0323778152617766,False,False
PQLC2,0.2958693901951469,0.5263180276709768,0.006058064691582157,-0.01615604413764973,False,False
PADI3,0.7981035114866071,0.8992787702426663,-0.054568443816598006,0.0032783504523095875,False,False
PADI2,0.0040475486224868,0.023913401583709405,-0.425637723586145,0.019750181548873758,False,False
GM13031,0.237438911482997,0.4670728608638061,-0.19459444072258733,0.01899056291697565,False,False
PLEKHM2,0.07686395051056961,0.22023712244738342,0.10145988575554817,-0.036312342800839205,False,False
DNAJC16,0.36147794089860286,0.5938719587549833,-0.1573418322883518,-0.020801588211800646,False,False
CASP9,0.9208517658230445,0.9611759654589348,-0.06365869263759047,0.022015552916046646,False,False
PRAMEF8,0.7848240129738493,0.8970807754744494,-0.06564881709024227,0.01858965632323642,False,False
VPS13D,0.8900214679269935,0.9447158226752297,-0.06065994435401392,-0.002771934219302004,False,False
TNFRSF8,0.9547154161554249,0.9749222395699477,-0.04815046646326609,-0.06203869631731393,False,False
GM13212,0.6633630342525773,0.8229001647536205,-0.011941128974224646,-0.017486528672917147,False,False
ZFP933,0.5416001294623086,0.7321063935174683,0.03350954577411031,-0.030346167269889812,False,False
MIIP,0.005269659459961245,0.029141216813585682,0.305519397042828,-0.03163937788388565,False,False
AGTRAP,0.42102092344106024,0.6445862975163519,-0.1780739753867303,0.005774871887620828,False,False
FBXO6,0.27605062694843086,0.5054834327896763,-0.17723469467606195,0.012861213676956303,False,False
CTNNBIP1,0.0036864040269406887,0.022062569555175333,0.2658790835987122,-0.005116369758644858,False,False
PIK3CD,0.4163220691060996,0.6398724408440052,0.15158733578614494,0.02605200236147131,False,False
RERE,0.9519180088792668,0.9749222395699477,-0.05899244625413976,0.05398214160976866,False,False
ERRFI1,0.08733217519428706,0.24220006460602178,-0.271750453061096,-0.01621848895999114,False,False
THAP3,2.5292098540836664e-07,3.973446162807578e-06,-0.46035513173316844,0.15958932345751384,False,False
PHF13,0.815604481482288,0.9111702591105156,-0.11668151258341451,0.03413919979541362,False,False
PLEKHG5,0.8849689759110289,0.9447158226752297,0.005939097036462269,-0.010416462141155946,False,False
TNFRSF25,0.16580032721668625,0.36818342473735244,-0.24404229593384189,0.14361284601956648,False,False
ESPN,0.3560256214541915,0.5915685289628407,0.04299659249690839,0.047945955928032566,False,False
TPRGL,4.509577577413717e-16,1.4844026192320153e-14,-0.6387146292234637,0.09925245253680963,False,False
PRKCZ,0.16171789227317346,0.36195463590286847,0.07401363469230504,0.0217892976756746,False,False
VWA1,0.8640864208348672,0.9318248649018751,-0.01415067070672674,-0.02913262026250865,False,False
TNFRSF4,3.936728065128712e-12,9.806354144217018e-11,0.5017947693226592,-0.3784505540476234,False,False
TNFRSF18,0.3475201580815561,0.5837747491467209,-0.03305128725197068,-0.0538068304490691,False,False
AW011738,0.3639029748728576,0.5944263306250424,-0.20969359843605137,0.016817945688334196,False,False
CDK6,7.080423986251197e-20,2.9662685336340243e-18,0.9920931057488755,-0.25600373266073556,False,False
2510017J16RIK,0.011658743878475613,0.05491725182961681,0.24939064465712055,0.009105027183031064,False,False
KRIT1,0.12227036726513824,0.30322450041525045,0.023172566165206073,0.0949856324013946,False,False
CYP51,1.551660619841944e-10,3.2856451695454236e-09,0.6371151959448973,-0.16360182709122173,False,False
SLC25A40,0.5245447250549307,0.7294636224825952,0.005043654584985997,0.035055396908110874,False,False
ABCB1A,0.12621150575356455,0.3076825421322187,-0.26059673859216,0.028307526035734706,False,False
CROT,1.1398666549309628e-05,0.00013526743780618508,-0.5497719955119281,0.08139550337979228,False,False
TMEM243,0.11672571099880334,0.29520239916689184,0.17307679373868215,0.0013742171615655566,False,False
GM8953,0.3717123591471615,0.5975938363865229,-0.1576634559688388,0.03458462498359036,False,False
A630072M18RIK,0.16732499282500046,0.3694068051430954,-0.2804755145258729,0.04679728362253447,False,False
GSAP,0.5632369283901412,0.7465724386379388,-0.13037124963161204,0.025334327930974898,False,False
FGL2,2.671105729943982e-07,4.1726595159859375e-06,-0.7591281317402396,0.09529546837934125,False,False
5031425E22RIK,0.4346360930865666,0.6603125260353608,0.022246573951755836,-0.02022539618596665,False,False
KMT2E,0.08304310111528024,0.23287441641353943,0.44996635713045086,0.02886328080200108,False,False
KLHL7,0.30564285001063973,0.5369139010669751,0.055592044917906876,-0.02407465914576072,False,False
CDK5,0.06831214719735988,0.20375737540528593,0.10994714895876018,-0.015532884678676327,False,False
TMUB1,0.6367299405528786,0.8023590049461534,-0.15149780269299734,-0.010769691344471082,False,False
1700096K18RIK,0.27236864683190065,0.5007309231982747,0.04182504667923093,0.0613242261551855,False,False
RBM33,0.0002924509710087053,0.0025752450154110512,0.30385172427307405,-0.051174736391810596,False,False
KHK,0.5733462806075347,0.7538290375082422,-0.0528149624529792,0.024641544619672072,False,False
ZFP513,0.7340885293884104,0.8677846643839632,-0.05317567427141692,0.017284237590317816,False,False
NRBP1,0.06998992537961135,0.20565583812393773,-0.10695989630459862,0.05765302608159021,False,False
KRTCAP3,0.02668274436750013,0.10216748679791797,0.15943670996284898,-0.057313507388748026,False,False
ZFP512,0.025358855511181087,0.09820341104820127,0.1923487235143678,0.02317256083824631,False,False
RBKS,0.12476354060346681,0.3052842387332617,0.0903579976874135,-0.030063190413953316,False,False
FOSL2,0.2627293839350642,0.4880555722230265,-0.18214771768880197,0.007744587832110846,False,False
UVSSA,0.13666552835094656,0.32447467612132175,0.10546572715727606,0.03193476475492308,False,False
TACC3,3.486718842804991e-33,4.191642434937304e-31,1.5358635033105117,-0.17684089114729695,False,False
MXD4,0.05570288355660473,0.1801385649520609,-0.30399611983184693,0.14836341022145733,False,False
ACOX3,0.18575556508099278,0.39541505325366594,0.03669666914086365,0.048855840876887116,False,False
ABLIM2,0.8332612064329852,0.9175496757416185,-0.021216303820075423,0.00388576931669868,False,False
TBC1D14,0.03251640910521975,0.11829983049464818,0.13625975286558806,0.006632545645939479,False,False
MAN2B2,0.1810737274448072,0.39053732947339465,-0.2496022397494891,0.06615786901485232,False,False
JAKMIP1,0.003660867147972344,0.021957261744346056,-0.3390956183408947,0.14879321640176613,False,False
CRMP1,0.014468619491649404,0.06473287103339917,0.2252845244162841,0.012610600236934277,False,False
SLC2A9,0.361477860398115,0.5938719587549833,-0.16149079012788675,0.018720648931300085,False,False
FBXL5,0.001702658278430144,0.011682010272603844,0.2997808573059465,-0.06247679014204256,False,False
BST1,0.015594405052885889,0.06815156058643633,0.16078177552633133,-0.06753010517601893,False,False
CD38,0.061292477834352384,0.1895678984474098,-0.3005199258757402,0.026683260221689237,False,False
ARAP2,0.7590315427511978,0.8814457016829323,0.09269405902805895,0.10788613361857946,False,False
RELL1,0.022888143018590962,0.09092775207816667,0.17914777862691036,0.039738579319184834,False,False
5830416I19RIK,0.46659299704042445,0.6793731631473269,-0.05168207107969763,-0.011336142032206812,False,False
PGM1,0.7143735268640821,0.8596439550757096,-0.1200193021576249,0.0056606495514533,False,False
TBC1D1,0.020531259052063815,0.08399168276647617,0.2966357514505821,0.039137853485035665,False,False
KLF3,1.1889964169523914e-11,2.786080587180815e-10,-0.8371264452347223,0.21111040605355247,False,False
TLR1,0.6606108633655086,0.8216774796246654,-0.15386957243538363,0.08141333695747345,False,False
TLR6,0.7321017648910026,0.8674707985586718,-0.0023147212160348407,0.012996461082632364,False,False
SMIM14,3.8897233906605874e-10,8.026182966549645e-09,-0.5240031080377306,0.17509678864665593,False,False
GM42670,0.7418736688343488,0.8699239585780214,-0.08743336233768409,-0.012314098529549086,False,False
ATP8A1,0.4833603533576287,0.696815107942567,-0.025281677419483818,-0.0035949355356772487,False,False
GNPDA2,0.9857705673231277,0.9900674241367411,-0.012791337805150502,-0.003596289980791132,False,False
COMMD8,0.007407727079288922,0.038018599703352134,-0.035867320428282626,0.05031105202168184,False,False
CNGA1,0.42625127468055757,0.6504330985053762,0.019930542711622624,0.074334832571143,False,False
NIPAL1,0.8154063715906659,0.9111702591105156,-0.07304076309854286,0.06351478883024676,False,False
TXK,0.00131320655448488,0.009382470602456573,-0.3137243453501909,0.17024128648299205,False,False
TEC,0.26951349608698705,0.49647222963392357,0.08038828786918582,0.02303653148968302,False,False
FRYL,0.11878676640795788,0.2991306093970888,0.19429256145658808,0.06207131481901041,False,False
OCIAD2,0.07704558813403209,0.2205290384995846,0.11593545856204394,0.0388958330401095,False,False
DCUN1D4,0.25883338752769125,0.4832372157421109,-0.2129216590481679,0.03375376201380155,False,False
AASDH,0.1348397286656695,0.32200310015369465,0.06654657458943289,-0.04382094550149518,False,False
HOPX,8.753827596453928e-09,1.5819825689016413e-07,-0.7274367381809304,-0.018020898816287087,False,False
HOPXOS,0.18586241533203363,0.39541505325366594,-0.24241530243547485,0.058986252129245575,False,False
IGFBP7,0.017978410214407256,0.07543293511811239,0.2323993768145266,-0.014567195006899028,False,False
CENPC1,1.3355743092382264e-10,2.8626844690261207e-09,0.6857912252658267,-0.046340204534316046,False,False
STAP1,0.2604206854879031,0.4847443492896295,0.2208002675882897,-0.0445616917027116,False,False
RUFY3,0.01860676674252647,0.07771557408321102,0.21599639712704022,0.004033588428369886,False,False
GM9958,0.8012028909323495,0.8996508593370829,-0.042965610762885575,0.01633834114898148,False,False
AFP,0.5172898342710046,0.726043853684938,-0.12708301390229595,-0.020779980933385393,False,False
RCHY1,0.014816147680236513,0.06544193024896798,-0.03805899208846851,0.04726454957732839,False,False
NAAA,0.00574309259373341,0.03101494340170484,0.21362399857308673,0.037496301784335974,False,False
ART3,1.6141931623315083e-07,2.5949093568875702e-06,0.5830723297657217,0.04121400535358154,False,False
CXCL10,5.513386924812847e-07,8.240278295733796e-06,0.46856785016295277,0.02698632158894411,False,False
SCARB2,0.8149631544812647,0.9111702591105156,-0.041841347409858023,0.06456975557130097,False,False
CCNI,0.40785855890855893,0.6328445091931343,0.2561088755029553,0.07069419435737588,False,False
2010109A12RIK,0.7929393388489625,0.8992787702426663,-0.06715693698650162,-0.02817046127652778,False,False
CCNG2,0.0011265382466132904,0.008193707449314806,0.34088486134697726,0.14319085818617153,False,False
CNOT6L,0.03656026808996516,0.12910490583493442,0.07245088410391479,0.1099142598305238,False,False
PAQR3,0.5384716483764498,0.7321063935174683,-0.06892626023640946,-0.02017289034710508,False,False
ANTXR2,0.9021423987851382,0.9513818112525412,-0.057865673701108414,0.025360964194107827,False,False
HPSE,0.9029122817583058,0.9513818112525412,-0.06631417093992438,0.0059021882340835954,False,False
HSD17B11,0.07047152797313248,0.20663178668686247,-0.28416906230592315,0.03197530234748637,False,False
ZFP951,0.462902316865785,0.6793731631473269,-0.002708138247955815,0.017069981225180726,False,False
ABCG3,0.255593902822859,0.48266488306131766,-0.2108520923828657,0.044177578445183406,False,False
GBP8,0.0019506476673844303,0.013091118447373665,-0.4555336451427357,0.08260721011210426,False,False
GBP9,0.00019094398999600206,0.0017540203732190887,-0.5535758862858803,0.09437185354038297,False,False
GBP4,2.4191684202863154e-08,4.287820950058758e-07,-0.6785766713002043,0.10176801444692785,False,False
GBP6-1,0.014469014638111549,0.06473287103339917,-0.3953435278313609,0.0883800732770885,False,False
A930041C12RIK,0.9045869011873168,0.9513818112525412,-0.0070571683422515265,-0.03198488512496908,False,False
4930428O21RIK,0.007411220701666113,0.038018599703352134,-0.2686454997802502,-0.001321139424494383,False,False
TMEM175,0.011080023635610446,0.05291237539285472,0.20475894860496535,-0.02500753600344209,False,False
CRLF2,0.5030924281385818,0.7151930919296549,0.002758537226345377,0.043060294634095386,False,False
5430403G16RIK,0.08220378339581413,0.23167000317480047,0.11020066750950548,0.018378328636770677,False,False
ZFP605,0.1224912830442843,0.30322450041525045,-0.24984980608817722,-0.0033678487467195747,False,False
GOLGA3,0.00031566451226623334,0.0027275386763004226,0.2988283555792031,-0.07121209050469761,False,False
CRYBA4,0.3657458742500551,0.5945251865381554,0.08546214018915729,0.002219112380375003,False,False
CRYBB1,9.619878655860463e-05,0.0009567972835774885,-0.5208598093438148,0.05037762432158748,False,False
WSCD2,0.0019567199599278533,0.01310007430799156,-0.3574792254781269,0.025088157122312896,False,False
CMKLR1,0.2973258931129794,0.5263180276709768,-0.1108054659990959,0.001995375937927625,False,False
UNG,8.947870297880875e-39,2.8457650740323856e-36,1.4146378342228676,-0.2836980543056118,False,False
KCTD10,0.4914690642874152,0.7033705811359747,-0.09985913707842567,-0.04762564925804377,False,False
GIT2,0.16923064788250497,0.371662225095414,0.23974942623673964,-0.001830761212169206,False,False
4930515G01RIK,0.7243982978927834,0.8667022218839725,-0.10246443104478,-0.007774122745720813,False,False
OASL2,0.0008047913876456115,0.006215777058212613,-0.47846525823962516,0.0795858885500837,False,False
OASL1,0.12140523576695333,0.30322450041525045,-0.24644395303627342,0.03362476078560248,False,False
SPPL3,0.001129042509290756,0.008193707449314806,0.29703139753889196,-0.022071318787361502,False,False
CABP1,0.40550827503007025,0.6323920117932298,0.06823359809463782,-0.016745004493811295,False,False
GM13830,0.7702753982094699,0.8896455622594756,-0.06240991082220571,0.015366643148509763,False,False
PXN,0.7395712211612179,0.8699239585780214,-0.07578448831908267,-0.044302181520207186,False,False
CIT,1.654840803504942e-24,1.03991700492981e-22,1.1513563013403774,-0.023218377104288423,False,False
GM13842,0.7321017648910026,0.8674707985586718,-0.015773583647979175,0.0013671477728702769,False,False
WSB2,0.001049610617770809,0.007739128955030099,0.30056923115195944,0.003629272486673961,False,False
TESC,0.21716260586288294,0.439893483670968,-0.2377842946925594,0.06989797835307701,False,False
SLC8B1,0.7489354771573578,0.8740174179712564,-0.13038129986777183,0.023488300489641616,False,False
DTX1,0.00013450208712415882,0.0012824078306837901,-0.5613061624768618,0.05225295859550122,False,False
OAS3,2.1553756011361778e-05,0.00024226071289193217,-0.536839367744877,0.18647672222343006,False,False
OAS1C,0.3489067081978612,0.5850376277544489,-0.2105893741039137,0.07699758086075846,False,False
OAS1A,1.2663342109214335e-07,2.0841750554748595e-06,-0.5741161934861371,0.16362335496227112,False,False
TRAFD1,0.0024304631753847518,0.01562844344171823,-0.32054857931522224,0.07576577311955424,False,False
ALDH2,0.2533311180161639,0.48075534750493704,0.0037641527884703894,0.0005939773947187815,False,False
SH2B3,0.32973218897180934,0.5634792969759288,0.0025200187874300194,0.06221668437940661,False,False
HVCN1,0.07809657068403712,0.22284521975372823,-0.20174897274305856,-0.11185212781765458,False,False
P2RX7,0.10701887227284766,0.27889461058852383,0.13363243302739317,0.06813061396616252,False,False
A930024E05RIK,0.993843848635778,0.9949233314547162,-0.05952325055181092,-0.014752178633672022,False,False
ORAI1,0.3717401079872764,0.5975938363865229,0.13688463301689563,-0.012663225558194765,False,False
AI480526,0.28090191644788776,0.5113191566678141,0.06558430344195182,0.039427986644921004,False,False
4932422M17RIK,0.07578144202423226,0.21803921664620415,0.12482291733212696,0.004886332852176472,False,False
VPS37B,0.5079869714892185,0.7184572768121172,-0.13323599151932303,0.03694622908128129,False,False
